timestamp,src_ip,query_name,query_type,response
2026-04-02 08:54:31,10.0.0.31,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUE.data-out.io,TXT,NXDOMAIN
2026-04-02 09:56:57,10.0.0.10,assets.linkedin.com,A,203.111.12.247
2026-04-02 09:59:43,10.0.0.12,assets.cloudflare.com,A,203.180.148.190
2026-04-02 14:28:28,10.0.0.19,api.office365.com,A,203.108.132.163
2026-04-02 08:14:55,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQ.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 08:57:35,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 09:46:21,10.0.0.10,www.teams.microsoft.com,A,203.174.169.89
2026-04-02 08:44:48,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUE.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 08:38:59,10.0.0.31,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQ.data-out.io,TXT,NXDOMAIN
2026-04-02 08:01:49,10.0.0.10,api.linkedin.com,A,203.28.32.34
2026-04-02 15:28:21,10.0.0.10,static.github.com,A,203.60.144.245
2026-04-02 13:44:36,10.0.0.12,login.apple.com,A,203.202.202.222
2026-04-02 08:09:20,10.0.0.31,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQ.data-out.io,TXT,NXDOMAIN
2026-04-02 15:01:53,10.0.0.22,assets.github.com,A,203.121.8.226
2026-04-02 08:36:17,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 09:19:54,10.0.0.31,login.slack.com,A,203.37.70.176
2026-04-02 09:36:26,10.0.0.13,cdn.linkedin.com,A,203.210.78.47
2026-04-02 14:02:24,10.0.0.14,static.apple.com,A,203.170.32.217
2026-04-02 12:00:41,10.0.0.19,api.github.com,A,203.95.152.78
2026-04-02 08:06:08,10.0.0.19,www.teams.microsoft.com,A,203.120.36.142
2026-04-02 08:56:32,10.0.0.31,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.data-out.io,TXT,NXDOMAIN
2026-04-02 10:36:02,10.0.0.9,www.slack.com,A,203.163.171.198
2026-04-02 08:47:57,10.0.0.7,probe-sudpdg-hq.monitor.internal,A,10.0.0.1
2026-04-02 08:47:59,10.0.0.31,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQ.data-out.io,TXT,NXDOMAIN
2026-04-02 13:28:55,10.0.0.22,static.apple.com,A,203.177.87.146
2026-04-02 08:58:27,10.0.0.7,probe-udztzy-hq.monitor.internal,A,10.0.0.1
2026-04-02 08:17:39,10.0.0.12,static.cloudflare.com,A,203.173.140.105
2026-04-02 14:52:07,10.0.0.31,static.zoom.us,A,203.230.215.74
2026-04-02 14:51:57,10.0.0.9,api.github.com,A,203.217.209.79
2026-04-02 10:15:53,10.0.0.8,mail.linkedin.com,A,203.79.203.245
2026-04-02 08:18:32,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQQ.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 13:30:01,10.0.0.8,cdn.teams.microsoft.com,A,203.116.137.14
2026-04-02 13:15:49,10.0.0.19,mail.github.com,A,203.114.145.236
2026-04-02 08:30:32,10.0.0.31,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQ.data-out.io,TXT,NXDOMAIN
2026-04-02 08:42:38,10.0.0.31,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUF.data-out.io,TXT,NXDOMAIN
2026-04-02 08:41:47,10.0.0.31,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.data-out.io,TXT,NXDOMAIN
2026-04-02 15:47:34,10.0.0.14,static.slack.com,A,203.46.5.146
2026-04-02 10:07:55,10.0.0.10,static.linkedin.com,A,203.40.179.210
2026-04-02 15:03:47,10.0.0.22,login.zoom.us,A,203.244.208.190
2026-04-02 09:56:17,10.0.0.14,www.apple.com,A,203.83.72.172
2026-04-02 08:57:58,10.0.0.31,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQQ.data-out.io,TXT,NXDOMAIN
2026-04-02 14:57:21,10.0.0.8,static.google.com,A,203.36.120.107
2026-04-02 08:38:51,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUE.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 08:13:51,10.0.0.12,cdn.cloudflare.com,A,203.174.184.47
2026-04-02 08:14:46,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 09:44:48,10.0.0.6,static.apple.com,A,203.109.94.20
2026-04-02 14:21:10,10.0.0.5,www.zoom.us,A,203.185.245.78
2026-04-02 13:21:53,10.0.0.5,mail.teams.microsoft.com,A,203.156.197.68
2026-04-02 10:00:18,10.0.0.22,cdn.cloudflare.com,A,203.142.127.227
2026-04-02 10:07:07,10.0.0.10,www.linkedin.com,A,203.76.165.37
2026-04-02 08:10:38,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQQ.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 09:06:54,10.0.0.9,api.slack.com,A,203.182.241.148
2026-04-02 08:53:37,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQQ.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 08:13:08,10.0.0.31,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUF.data-out.io,TXT,NXDOMAIN
2026-04-02 12:57:50,10.0.0.6,cdn.office365.com,A,203.119.225.185
2026-04-02 15:41:29,10.0.0.6,mail.apple.com,A,203.135.138.55
2026-04-02 12:27:05,10.0.0.6,assets.github.com,A,203.191.14.112
2026-04-02 09:48:38,10.0.0.19,www.zoom.us,A,203.247.222.64
2026-04-02 09:27:55,10.0.0.5,mail.linkedin.com,A,203.25.112.195
2026-04-02 12:03:07,10.0.0.13,assets.linkedin.com,A,203.5.118.164
2026-04-02 08:54:37,10.0.0.8,static.google.com,A,203.66.109.61
2026-04-02 15:18:25,10.0.0.13,login.office365.com,A,203.242.158.4
2026-04-02 08:49:51,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUF.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 13:30:07,10.0.0.13,cdn.slack.com,A,203.159.228.91
2026-04-02 08:14:10,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUF.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 08:18:21,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUF.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 08:52:40,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 12:38:24,10.0.0.13,login.github.com,A,203.239.6.23
2026-04-02 13:47:19,10.0.0.10,www.github.com,A,203.78.150.36
2026-04-02 08:56:20,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 08:25:13,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 09:57:03,10.0.0.12,cdn.zoom.us,A,203.243.228.217
2026-04-02 11:58:13,10.0.0.31,static.zoom.us,A,203.25.151.223
2026-04-02 08:34:27,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUE.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 08:22:59,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 14:11:24,10.0.0.22,assets.zoom.us,A,203.240.137.243
2026-04-02 08:11:23,10.0.0.13,www.teams.microsoft.com,A,203.52.141.216
2026-04-02 08:03:28,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQU.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 12:08:20,10.0.0.31,api.github.com,A,203.213.77.219
2026-04-02 08:32:33,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUF.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 08:59:51,10.0.0.31,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUE.data-out.io,TXT,NXDOMAIN
2026-04-02 09:23:37,10.0.0.8,login.github.com,A,203.246.252.221
2026-04-02 08:10:09,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 13:47:11,10.0.0.9,assets.office365.com,A,203.215.237.139
2026-04-02 12:47:00,10.0.0.12,www.office365.com,A,203.135.156.39
2026-04-02 08:53:51,10.0.0.31,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUF.data-out.io,TXT,NXDOMAIN
2026-04-02 14:19:20,10.0.0.12,static.github.com,A,203.171.205.121
2026-04-02 08:12:32,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 13:39:57,10.0.0.14,cdn.slack.com,A,203.86.76.224
2026-04-02 08:56:32,10.0.0.5,cdn.apple.com,A,203.69.204.115
2026-04-02 15:53:39,10.0.0.22,mail.cloudflare.com,A,203.2.175.198
2026-04-02 09:35:24,10.0.0.14,login.apple.com,A,203.75.73.205
2026-04-02 08:25:19,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 11:13:30,10.0.0.8,login.office365.com,A,203.32.198.159
2026-04-02 08:23:26,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 12:05:19,10.0.0.19,www.slack.com,A,203.41.91.16
2026-04-02 08:38:38,10.0.0.7,probe-sfnnos-hq.monitor.internal,A,10.0.0.1
2026-04-02 14:57:40,10.0.0.5,assets.microsoft.com,A,203.250.137.66
2026-04-02 15:36:56,10.0.0.6,login.microsoft.com,A,203.135.74.28
2026-04-02 08:08:23,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUE.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 11:26:21,10.0.0.19,mail.linkedin.com,A,203.100.196.164
2026-04-02 08:03:31,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 08:20:34,10.0.0.31,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUE.data-out.io,TXT,NXDOMAIN
2026-04-02 08:15:22,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 13:43:11,10.0.0.12,static.apple.com,A,203.183.48.41
2026-04-02 08:29:02,10.0.0.6,login.office365.com,A,203.25.74.99
2026-04-02 08:36:09,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 13:24:59,10.0.0.13,cdn.linkedin.com,A,203.76.26.37
2026-04-02 08:59:29,10.0.0.9,mail.apple.com,A,203.91.170.163
2026-04-02 08:41:41,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUF.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 10:50:36,10.0.0.13,login.slack.com,A,203.153.34.212
2026-04-02 12:13:29,10.0.0.22,mail.apple.com,A,203.87.44.56
2026-04-02 10:26:47,10.0.0.8,www.google.com,A,203.171.57.49
2026-04-02 09:56:22,10.0.0.6,static.slack.com,A,203.251.176.247
2026-04-02 15:27:53,10.0.0.22,www.zoom.us,A,203.205.235.210
2026-04-02 11:47:45,10.0.0.9,www.teams.microsoft.com,A,203.102.161.96
2026-04-02 08:17:29,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUF.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 08:24:49,10.0.0.7,probe-ynrqtr-hq.monitor.internal,A,10.0.0.1
2026-04-02 09:39:54,10.0.0.13,static.office365.com,A,203.242.239.212
2026-04-02 10:55:03,10.0.0.31,cdn.office365.com,A,203.137.247.185
2026-04-02 10:22:31,10.0.0.22,cdn.slack.com,A,203.90.41.85
2026-04-02 08:23:01,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQQ.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 12:07:35,10.0.0.31,assets.slack.com,A,203.109.94.243
2026-04-02 08:50:00,10.0.0.7,probe-ytleab-hq.monitor.internal,A,10.0.0.1
2026-04-02 08:04:22,10.0.0.31,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQU.data-out.io,TXT,NXDOMAIN
2026-04-02 12:15:40,10.0.0.13,static.google.com,A,203.103.162.27
2026-04-02 08:02:19,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 08:53:20,10.0.0.31,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQQ.data-out.io,TXT,NXDOMAIN
2026-04-02 11:31:16,10.0.0.14,mail.cloudflare.com,A,203.93.209.210
2026-04-02 10:56:12,10.0.0.6,static.linkedin.com,A,203.219.79.243
2026-04-02 08:22:39,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUF.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 11:46:27,10.0.0.22,login.microsoft.com,A,203.242.48.163
2026-04-02 08:53:51,10.0.0.31,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUF.data-out.io,TXT,NXDOMAIN
2026-04-02 08:05:38,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQQ.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 11:55:39,10.0.0.31,www.cloudflare.com,A,203.182.69.231
2026-04-02 12:24:35,10.0.0.5,static.github.com,A,203.234.5.131
2026-04-02 15:00:53,10.0.0.13,login.teams.microsoft.com,A,203.212.203.113
2026-04-02 08:35:49,10.0.0.31,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUF.data-out.io,TXT,NXDOMAIN
2026-04-02 08:49:17,10.0.0.14,api.teams.microsoft.com,A,203.186.3.76
2026-04-02 15:30:10,10.0.0.8,mail.github.com,A,203.75.233.195
2026-04-02 08:41:42,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQQ.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 10:04:01,10.0.0.12,cdn.teams.microsoft.com,A,203.42.26.102
2026-04-02 08:59:04,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 08:34:30,10.0.0.19,login.office365.com,A,203.26.222.243
2026-04-02 12:04:58,10.0.0.5,assets.google.com,A,203.175.35.212
2026-04-02 08:51:08,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQ.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 08:37:03,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUE.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 15:03:04,10.0.0.19,static.microsoft.com,A,203.83.30.179
2026-04-02 08:33:35,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 08:13:53,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQQ.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 08:31:52,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUE.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 08:04:02,10.0.0.9,www.linkedin.com,A,203.52.237.223
2026-04-02 14:04:36,10.0.0.14,api.office365.com,A,203.104.208.226
2026-04-02 10:24:51,10.0.0.12,www.google.com,A,203.118.223.161
2026-04-02 08:31:00,10.0.0.31,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUE.data-out.io,TXT,NXDOMAIN
2026-04-02 15:48:52,10.0.0.9,assets.apple.com,A,203.210.39.2
2026-04-02 11:51:01,10.0.0.13,cdn.office365.com,A,203.217.53.151
2026-04-02 10:23:33,10.0.0.12,api.teams.microsoft.com,A,203.249.208.211
2026-04-02 11:41:05,10.0.0.31,www.office365.com,A,203.207.133.95
2026-04-02 12:45:10,10.0.0.6,api.google.com,A,203.208.151.208
2026-04-02 11:48:25,10.0.0.6,static.linkedin.com,A,203.208.81.19
2026-04-02 09:57:42,10.0.0.9,cdn.microsoft.com,A,203.178.125.72
2026-04-02 11:14:42,10.0.0.8,mail.apple.com,A,203.232.17.21
2026-04-02 08:58:06,10.0.0.31,mail.slack.com,A,203.15.235.97
2026-04-02 14:13:44,10.0.0.22,cdn.apple.com,A,203.104.190.95
2026-04-02 08:01:14,10.0.0.8,mail.cloudflare.com,A,203.253.139.132
2026-04-02 08:47:46,10.0.0.31,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUE.data-out.io,TXT,NXDOMAIN
2026-04-02 14:46:04,10.0.0.13,assets.github.com,A,203.237.96.38
2026-04-02 08:47:27,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 15:58:44,10.0.0.8,mail.slack.com,A,203.235.79.66
2026-04-02 10:10:31,10.0.0.5,assets.linkedin.com,A,203.192.30.90
2026-04-02 11:33:49,10.0.0.22,login.slack.com,A,203.239.114.58
2026-04-02 15:02:32,10.0.0.22,api.zoom.us,A,203.105.124.218
2026-04-02 08:21:25,10.0.0.31,www.google.com,A,203.232.119.82
2026-04-02 08:54:12,10.0.0.10,www.github.com,A,203.72.7.119
2026-04-02 13:08:04,10.0.0.12,assets.google.com,A,203.144.53.42
2026-04-02 10:14:50,10.0.0.10,static.github.com,A,203.91.213.221
2026-04-02 12:44:09,10.0.0.6,www.slack.com,A,203.64.77.12
2026-04-02 10:53:31,10.0.0.12,www.linkedin.com,A,203.183.12.205
2026-04-02 14:44:37,10.0.0.9,cdn.office365.com,A,203.73.58.198
2026-04-02 08:19:16,10.0.0.7,probe-xfcisr-hq.monitor.internal,A,10.0.0.1
2026-04-02 14:24:32,10.0.0.8,cdn.linkedin.com,A,203.157.218.103
2026-04-02 15:00:08,10.0.0.8,www.cloudflare.com,A,203.226.101.218
2026-04-02 08:18:08,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 13:09:58,10.0.0.12,www.zoom.us,A,203.117.64.46
2026-04-02 08:48:34,10.0.0.31,mail.office365.com,A,203.216.93.226
2026-04-02 08:42:03,10.0.0.31,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.data-out.io,TXT,NXDOMAIN
2026-04-02 14:27:30,10.0.0.8,login.teams.microsoft.com,A,203.59.154.248
2026-04-02 13:48:21,10.0.0.5,login.github.com,A,203.170.154.133
2026-04-02 08:12:10,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 12:54:33,10.0.0.19,login.teams.microsoft.com,A,203.214.191.69
2026-04-02 08:15:38,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQQ.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 14:42:16,10.0.0.13,cdn.teams.microsoft.com,A,203.212.220.135
2026-04-02 10:38:07,10.0.0.10,assets.google.com,A,203.33.128.221
2026-04-02 09:17:08,10.0.0.19,api.github.com,A,203.87.105.196
2026-04-02 08:42:22,10.0.0.31,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUE.data-out.io,TXT,NXDOMAIN
2026-04-02 08:20:18,10.0.0.14,www.linkedin.com,A,203.107.62.101
2026-04-02 08:33:13,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 08:31:06,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 09:32:55,10.0.0.19,mail.github.com,A,203.74.29.58
2026-04-02 12:03:15,10.0.0.10,assets.cloudflare.com,A,203.121.42.149
2026-04-02 08:12:17,10.0.0.31,static.slack.com,A,203.190.151.2
2026-04-02 08:13:11,10.0.0.31,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.data-out.io,TXT,NXDOMAIN
2026-04-02 09:28:36,10.0.0.12,cdn.teams.microsoft.com,A,203.163.163.208
2026-04-02 08:44:18,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUE.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 08:48:26,10.0.0.31,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.data-out.io,TXT,NXDOMAIN
2026-04-02 08:13:50,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 10:46:11,10.0.0.14,login.zoom.us,A,203.218.129.18
2026-04-02 15:11:42,10.0.0.10,static.linkedin.com,A,203.150.75.126
2026-04-02 08:23:48,10.0.0.8,www.slack.com,A,203.89.73.40
2026-04-02 15:29:05,10.0.0.12,api.microsoft.com,A,203.248.244.52
2026-04-02 15:43:06,10.0.0.13,api.google.com,A,203.237.45.18
2026-04-02 11:34:14,10.0.0.13,login.office365.com,A,203.6.15.21
2026-04-02 09:46:00,10.0.0.6,api.slack.com,A,203.167.157.54
2026-04-02 09:28:09,10.0.0.10,cdn.github.com,A,203.69.220.105
2026-04-02 11:41:48,10.0.0.9,cdn.cloudflare.com,A,203.92.19.223
2026-04-02 08:42:23,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 08:27:42,10.0.0.7,probe-flurbk-hq.monitor.internal,A,10.0.0.1
2026-04-02 10:11:10,10.0.0.12,api.zoom.us,A,203.172.53.132
2026-04-02 14:25:38,10.0.0.9,assets.github.com,A,203.17.141.203
2026-04-02 12:13:32,10.0.0.8,login.google.com,A,203.198.56.38
2026-04-02 08:56:37,10.0.0.31,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQU.data-out.io,TXT,NXDOMAIN
2026-04-02 10:24:15,10.0.0.5,login.microsoft.com,A,203.254.133.233
2026-04-02 08:31:28,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUE.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 08:38:01,10.0.0.14,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUE.tunnel-exfil.xyz,TXT,NXDOMAIN
2026-04-02 08:55:32,10.0.0.7,probe-yoncvl-hq.monitor.internal,A,10.0.0.1
2026-04-02 10:32:22,10.0.0.22,www.google.com,A,203.199.183.231
2026-04-02 08:01:31,10.0.0.7,probe-depzpa-hq.monitor.internal,A,10.0.0.1
2026-04-02 08:03:52,10.0.0.31,QUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFB.data-out.io,TXT,NXDOMAIN
